AttackIP,Country,AssetIP,Label,Attacknums,level,effect,disposition,starttime,endtime
10.146.237.56,CN,10.137.254.9,DNSLA,1,3,0,0,2022/6/17 16:18,2022/6/17 16:18
10.146.230.109,CN,25.218.42.142,DNSLA,2,1,0,0,2022/6/17 16:07,2022/6/17 16:11
10.148.233.234,CN,10.137.252.3,DNSLA,1,2,0,0,2022/6/17 16:07,2022/6/17 16:07
10.137.242.203,CN,10.4.39.180,DNSLA,1,2,0,0,2022/6/17 15:58,2022/6/17 15:58
10.146.230.63,CN,10.33.3.52,DNSLA,1,2,0,0,2022/6/17 15:45,2022/6/17 15:45
10.137.242.154,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 15:45,2022/6/17 15:46
10.148.228.211,CN,10.1.105.9,DNSLA,1,2,0,0,2022/6/17 15:35,2022/6/17 15:35
10.146.228.163,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/17 15:26,2022/6/17 15:26
10.146.226.97,CN,10.33.3.52,DNSLA,4,2,0,0,2022/6/17 15:20,2022/6/17 16:06
10.146.227.192,CN,25.218.17.248,DNSLA,1,2,0,0,2022/6/17 15:00,2022/6/17 15:00
26.49.148.89,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 14:58,2022/6/17 14:58
26.49.150.24,CN,22.48.215.182,DNSLA,2,2,0,0,2022/6/17 14:39,2022/6/17 14:39
26.49.141.11,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 14:30,2022/6/17 14:32
10.148.239.145,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 14:30,2022/6/17 15:12
10.148.228.16,CN,10.33.3.33,DNSLA,1,2,0,0,2022/6/17 14:28,2022/6/17 14:28
10.137.244.34,CN,10.137.252.3,DNSLA,13,1,0,0,2022/6/17 14:26,2022/6/17 15:59
10.148.233.90,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/17 14:18,2022/6/17 14:18
26.49.150.19,CN,10.1.150.246,DNSLA,1,1,1,0,2022/6/17 14:08,2022/6/17 14:08
10.137.243.136,CN,10.137.252.3,DNSLA,2,3,1,0,2022/6/17 14:07,2022/6/17 14:08
10.148.228.4,CN,10.33.1.220,DNSLA,1,2,0,0,2022/6/17 14:06,2022/6/17 14:06
10.146.225.153,CN,25.218.17.248,DNSLA,1,2,0,0,2022/6/17 14:04,2022/6/17 14:04
10.137.242.153,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 14:03,2022/6/17 14:03
10.146.226.131,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/17 14:01,2022/6/17 14:01
26.49.148.77,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/17 14:01,2022/6/17 14:01
10.146.231.10,CN,10.33.3.52,DNSLA,1,2,0,0,2022/6/17 13:59,2022/6/17 15:05
,,,DNSLA,3,,,,,
10.148.233.141,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 13:35,2022/6/17 13:35
10.148.229.173,CN,10.4.34.182,DNSLA,1,2,0,0,2022/6/17 13:29,2022/6/17 13:29
10.146.230.75,CN,10.33.3.52,DNSLA,2,2,0,0,2022/6/17 13:13,2022/6/17 14:57
,,25.218.42.142,DNSLA,1,,,,,
26.49.149.59,CN,21.49.1.110,DNSLA,1,2,0,0,2022/6/17 13:10,2022/6/17 13:10
10.148.235.227,CN,10.1.195.142,DNSLA,2,1,0,0,2022/6/17 12:27,2022/6/17 16:45
10.148.239.155,CN,10.4.34.182,DNSLA,1,2,0,0,2022/6/17 12:25,2022/6/17 12:25
10.146.229.76,CN,10.33.3.52,DNSLA,4,2,0,0,2022/6/17 12:21,2022/6/17 15:04
10.146.229.100,CN,10.137.252.3,DNSLA,2,3,1,0,2022/6/17 12:02,2022/6/17 18:43
10.136.233.241,-,10.146.228.21,DNSLA,1,2,0,0,2022/6/17 11:55,2022/6/17 15:36
,,26.49.149.52,DNSLA,1,,,,,
10.146.225.121,CN,10.33.3.52,DNSLA,5,2,0,0,2022/6/17 11:36,2022/6/17 20:25
10.146.232.46,CN,10.137.252.3,DNSLA,6,1,0,0,2022/6/17 11:34,2022/6/17 21:40
26.49.148.12,CN,10.137.252.3,DNSLA,12,1,0,0,2022/6/17 11:19,2022/6/17 15:41
25.218.42.194,UK,10.146.227.240,DNSLA,1,1,0,0,2022/6/17 11:16,2022/6/17 11:16
10.146.226.81,CN,10.4.53.131,DNSLA,2,2,0,0,2022/6/17 11:11,2022/6/17 14:02
10.146.230.78,CN,25.218.42.142,DNSLA,2,1,0,0,2022/6/17 11:07,2022/6/17 11:11
10.148.79.209,-,10.146.226.63,DNSLA,1,2,0,0,2022/6/17 11:05,2022/6/17 11:05
10.146.227.112,CN,10.1.105.9,DNSLA,1,2,0,0,2022/6/17 11:05,2022/6/17 16:48
,,10.4.83.90,DNSLA,1,,,,,
26.49.158.17,CN,10.4.34.182,DNSLA,2,2,0,0,2022/6/17 10:58,2022/6/17 10:59
10.146.237.22,CN,10.137.252.250,DNSLA,1,1,0,0,2022/6/17 10:40,2022/6/17 10:40
10.146.225.163,CN,25.218.154.175,DNSLA,1,1,0,0,2022/6/17 10:40,2022/6/17 10:40
10.137.241.165,CN,25.218.154.175,DNSLA,1,1,0,0,2022/6/17 10:40,2022/6/17 10:40
10.148.233.65,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 10:22,2022/6/17 10:23
10.146.232.7,CN,10.137.252.3,DNSLA,7,2,0,0,2022/6/17 10:17,2022/6/17 20:44
,,10.33.3.52,DNSLA,1,,,,,
10.137.240.22,CN,10.137.252.3,DNSLA,9,1,0,0,2022/6/17 10:13,2022/6/17 12:40
10.146.230.97,CN,25.218.42.142,DNSLA,2,1,0,0,2022/6/17 10:13,2022/6/17 10:13
26.49.148.54,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 10:09,2022/6/17 10:09
26.49.149.60,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/17 10:06,2022/6/17 10:06
10.146.230.36,CN,25.218.42.142,DNSLA,2,1,0,0,2022/6/17 9:53,2022/6/17 10:01
26.49.148.53,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 9:49,2022/6/17 9:49
10.148.228.20,CN,10.33.3.33,DNSLA,4,2,0,0,2022/6/17 9:42,2022/6/17 15:37
10.146.231.156,CN,10.4.101.1,DNSLA,1,1,0,0,2022/6/17 9:40,2022/6/17 9:40
10.148.233.66,CN,10.137.249.30,DNSLA,3,1,0,0,2022/6/17 9:40,2022/6/17 15:58
10.146.232.113,CN,10.4.83.90,DNSLA,1,1,0,0,2022/6/17 9:40,2022/6/17 9:40
10.4.39.180,-,10.148.239.164,DNSLA,2,1,0,0,2022/6/17 9:30,2022/6/17 17:20
,,10.146.227.112,DNSLA,1,,,,,
,,10.146.236.10,DNSLA,1,,,,,
,,10.148.239.29,DNSLA,1,,,,,
25.218.42.142,UK,10.137.241.228,DNSLA,1,3,0,0,2022/6/17 9:28,2022/6/17 14:43
,,26.49.140.211,DNSLA,1,,,,,
,,26.49.148.31,DNSLA,1,,,,,
,,26.49.148.42,DNSLA,1,,,,,
10.33.1.109,-,10.148.228.46,DNSLA,1,2,0,0,2022/6/17 9:21,2022/6/17 9:21
10.146.227.224,CN,10.4.83.90,DNSLA,2,1,0,0,2022/6/17 9:20,2022/6/17 9:21
26.49.129.51,CN,10.1.105.9,DNSLA,1,2,0,0,2022/6/17 9:20,2022/6/17 10:07
,,10.4.34.182,DNSLA,1,,,,,
10.146.227.235,CN,25.218.42.142,DNSLA,2,1,0,0,2022/6/17 9:17,2022/6/17 14:06
10.146.227.31,CN,10.4.83.90,DNSLA,3,1,0,0,2022/6/17 9:08,2022/6/17 15:06
,,10.1.195.142,DNSLA,1,,,,,
10.146.226.128,CN,10.1.195.142,DNSLA,2,1,0,0,2022/6/17 9:05,2022/6/17 9:05
10.146.226.13,CN,10.33.3.33,DNSLA,2,2,0,0,2022/6/17 8:54,2022/6/17 10:29
10.146.227.234,CN,25.218.42.142,DNSLA,1,1,0,0,2022/6/17 8:42,2022/6/17 8:42
10.146.227.232,CN,10.4.83.90,DNSLA,6,1,0,0,2022/6/17 8:40,2022/6/17 14:33
,,,DNSLA,2,,,,,
10.146.227.251,CN,10.4.83.90,DNSLA,1,1,0,0,2022/6/17 8:38,2022/6/17 16:29
,,,DNSLA,6,,,,,
10.148.224.50,CN,10.1.151.244,DNSLA,1,1,0,0,2022/6/17 8:38,2022/6/17 8:38
10.146.230.38,CN,25.218.42.142,DNSLA,4,1,0,0,2022/6/17 8:38,2022/6/17 14:01
10.146.225.195,CN,25.218.42.142,DNSLA,3,1,0,0,2022/6/17 8:38,2022/6/17 11:07
10.146.237.139,CN,10.137.252.3,DNSLA,1,3,1,0,2022/6/17 8:37,2022/6/17 8:37
10.146.225.155,CN,25.218.42.142,DNSLA,1,1,0,0,2022/6/17 8:34,2022/6/17 8:34
10.146.227.69,CN,10.1.195.142,DNSLA,1,1,0,0,2022/6/17 8:33,2022/6/17 8:33
10.146.229.138,CN,10.4.32.204,DNSLA,4,2,0,0,2022/6/17 8:30,2022/6/17 9:35
10.148.225.250,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 8:26,2022/6/17 8:27
10.148.239.11,CN,10.137.249.30,DNSLA,4,1,0,0,2022/6/17 8:26,2022/6/17 14:45
,,10.146.243.178,DNSLA,1,,,,,
,,,DNSLA,1,,,,,
10.148.225.251,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 8:25,2022/6/17 8:25
10.146.225.69,CN,25.218.42.142,DNSLA,2,1,0,0,2022/6/17 8:23,2022/6/17 8:34
10.137.242.185,CN,10.4.34.182,DNSLA,1,2,0,0,2022/6/17 8:23,2022/6/17 8:23
10.136.11.1,-,10.146.227.212,DNSLA,3,2,0,0,2022/6/17 8:22,2022/6/17 16:47
25.218.153.76,UK,10.146.227.111,DNSLA,1,1,0,0,2022/6/17 8:22,2022/6/17 8:25
,,10.146.227.198,DNSLA,1,,,,,
26.49.152.154,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/17 8:21,2022/6/17 8:21
26.49.148.76,CN,10.137.249.30,DNSLA,3,1,0,0,2022/6/17 8:17,2022/6/17 14:53
10.146.227.55,CN,10.4.83.90,DNSLA,1,1,0,0,2022/6/17 8:16,2022/6/17 8:55
,,,DNSLA,1,,,,,
10.148.233.180,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 8:14,2022/6/17 8:14
26.49.148.102,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/17 8:13,2022/6/17 8:13
10.137.241.55,CN,10.137.252.3,DNSLA,3,1,0,0,2022/6/17 6:27,2022/6/17 6:38
10.146.249.103,-,10.146.233.5,DNSLA,1,2,0,0,2022/6/17 6:10,2022/6/17 6:11
,,10.148.233.134,DNSLA,1,,,,,
26.49.150.100,CN,10.137.252.3,DNSLA,4,2,0,0,2022/6/17 5:13,2022/6/17 16:31
,,,DNSLA,6,,,,,
26.49.150.95,CN,10.137.252.3,DNSLA,71,2,0,0,2022/6/17 0:02,2022/6/17 23:23
,,,DNSLA,23,,,,,
10.148.228.220,CN,10.137.252.3,DNSLA,1,1,0,0,2022/6/16 21:11,2022/6/16 21:11
10.146.230.63,CN,25.218.42.142,DNSLA,1,1,0,0,2022/6/16 18:16,2022/6/16 18:16
26.49.148.66,CN,10.137.252.3,DNSLA,1,1,0,0,2022/6/16 17:48,2022/6/16 17:48
10.137.241.118,CN,10.137.252.3,DNSLA,1,1,0,0,2022/6/16 17:48,2022/6/16 17:48
10.137.241.201,CN,10.1.105.9,DNSLA,1,2,0,0,2022/6/16 17:31,2022/6/16 17:31
10.146.232.46,CN,10.137.252.3,DNSLA,6,1,0,0,2022/6/16 17:05,2022/6/16 21:22
10.148.233.141,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/16 16:59,2022/6/16 16:59
26.49.148.39,CN,10.137.252.3,DNSLA,7,1,0,0,2022/6/16 16:52,2022/6/16 17:26
26.49.148.62,CN,10.137.252.3,DNSLA,1,1,0,0,2022/6/16 16:51,2022/6/16 16:51
10.148.224.110,CN,10.137.252.3,DNSLA,1,1,0,0,2022/6/16 16:51,2022/6/16 16:51
10.148.235.99,CN,10.137.252.3,DNSLA,2,1,0,0,2022/6/16 16:51,2022/6/16 17:47
10.146.230.107,CN,10.137.252.3,DNSLA,1,1,0,0,2022/6/16 16:51,2022/6/16 16:51
10.148.228.4,CN,10.33.1.220,DNSLA,2,2,0,0,2022/6/16 16:43,2022/6/16 16:49
10.146.232.7,CN,10.137.252.3,DNSLA,5,1,0,0,2022/6/16 16:35,2022/6/16 20:26
10.146.231.10,CN,10.33.3.52,DNSLA,1,2,0,0,2022/6/16 16:31,2022/6/16 16:31
26.49.149.29,CN,10.4.34.182,DNSLA,1,2,0,0,2022/6/16 16:30,2022/6/16 16:30
10.148.228.216,CN,10.137.249.30,DNSLA,1,1,0,0,2022/6/16 16:28,2022/6/16 16:28
10.146.227.212,CN,10.136.11.186,DNSLA,1,2,0,0,2022/6/16 16:24,2022/6/16 16:24
10.146.226.12,CN,10.33.3.52,DNSLA,2,2,0,0,2022/6/16 16:11,2022/6/16 16:13
26.49.148.108,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/16 16:06,2022/6/16 16:06
10.146.226.11,CN,10.33.3.33,DNSLA,1,1,0,0,2022/6/16 15:58,2022/6/16 15:58
10.146.226.39,CN,10.4.34.182,DNSLA,2,2,0,0,2022/6/16 15:52,2022/6/16 15:52
10.146.226.27,CN,10.33.3.52,DNSLA,1,2,0,0,2022/6/16 15:42,2022/6/16 15:42
10.146.226.208,CN,10.4.83.90,DNSLA,1,1,0,0,2022/6/16 15:37,2022/6/16 15:37
10.33.8.175,-,10.146.225.181,DNSLA,1,1,0,0,2022/6/16 15:35,2022/6/16 15:35
10.148.239.145,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/16 15:28,2022/6/16 15:28
10.146.227.168,CN,10.1.195.142,DNSLA,1,1,0,0,2022/6/16 15:20,2022/6/16 15:20
10.137.241.198,CN,10.4.34.182,DNSLA,1,2,0,0,2022/6/16 15:09,2022/6/16 15:09
10.148.239.5,CN,10.137.249.30,DNSLA,2,1,0,0,2022/6/16 15:07,2022/6/16 15:08
26.49.148.42,CN,10.137.252.157,DNSLA,2,2,0,0,2022/6/16 14:56,2022/6/16 14:56
