id,date,user,pc,activity
{R1D5-I5GR54FP-1327KJIY},01/04/2010 14:38:22,HRL0540,PC-1117,Connect
{X1O1-I1BF96EM-6443MDFQ},01/04/2010 14:38:52,CLB0774,PC-7029,Disconnect
{Q9G8-D1TS74FF-3782KIET},01/04/2010 14:39:09,MDM0625,PC-4984,Disconnect
{I0U3-Q9TT68PD-9181KSQJ},01/04/2010 14:39:35,OBH0499,PC-7989,Disconnect
{U0S4-F5EK89EH-7415IAKZ},01/04/2010 14:40:02,JDB0169,PC-7502,Disconnect
{Z1U9-F2LD37BX-2288PGWV},01/04/2010 14:40:03,AIB0948,PC-8245,Connect
{A5B6-F7RG41MT-7096JVDS},01/04/2010 14:40:04,JDB0169,PC-7502,Connect
{A5C8-E2YT90IJ-8321HAGE},01/04/2010 14:40:17,AJF0370,PC-8651,Connect
{C6C1-Y6CK72GK-2303BCSE},01/04/2010 14:40:38,JCG0316,PC-9245,Disconnect
{U6X1-F2JB66CI-8023QWLG},01/04/2010 14:40:41,HCM0267,PC-7651,Connect
{Z0L5-Z9JR38ZG-1572BZVO},01/04/2010 14:40:47,BRB0355,PC-9896,Disconnect
{A2E5-N0LJ29WL-8053SHEH},01/04/2010 14:41:57,HCM0267,PC-7651,Disconnect
{A8G4-Q1SH91DW-8720NFUO},01/04/2010 14:41:57,RDT0424,PC-3742,Disconnect
{U4C3-U6SS72VL-3566UGYK},01/04/2010 14:42:01,DAL0673,PC-9156,Connect
{P8X6-J0WM22PL-0343TUBL},01/04/2010 14:42:19,BRM0995,PC-0768,Connect
{X1H4-O5EW67NE-9291VKJX},01/04/2010 14:42:37,HVF0067,PC-9939,Disconnect
{S9O7-N3AX24WY-8362IOGF},01/04/2010 14:43:03,HCM0267,PC-7651,Connect
{F9K6-C5IE50AO-4652AAXH},01/04/2010 14:43:06,JNJ0556,PC-0576,Connect
{S6Z0-W3XM25AL-0423PSGJ},01/04/2010 14:44:12,BJP0134,PC-0898,Connect
{N8I7-S2KW28RW-3289JGXZ},01/04/2010 14:44:15,JDF0593,PC-6301,Connect
{H4R3-A6GT31FA-0561ISMV},01/04/2010 14:44:26,JBD0616,PC-1479,Disconnect
{H4Y1-Z0GE28HB-6576ZJEB},01/04/2010 14:44:28,IJM0776,PC-0198,Disconnect
{O8U0-K0NH80VU-5156PQXW},01/04/2010 14:44:32,HRL0540,PC-1117,Disconnect
{U4B7-G1DN99VH-3661WRHB},01/04/2010 14:44:42,CEJ0109,PC-6980,Disconnect
{Q6V9-F5IA79EY-9674JZSR},01/04/2010 14:45:45,WIF0691,PC-6390,Connect
{S2T5-Z5HK21TC-4361DJAI},01/04/2010 14:45:51,HCM0267,PC-7651,Disconnect
{B4F9-M4TI73KY-8350BXTU},01/04/2010 14:46:02,HCM0267,PC-7651,Connect
{W1T8-Z7NO47LQ-0217VDWF},01/04/2010 14:46:10,CGB0637,PC-8508,Connect
{S3H7-M3QG80DZ-2569CCTM},01/04/2010 14:46:25,DAL0673,PC-9156,Disconnect
{S1B0-H5GF52MA-5953XXFV},01/04/2010 14:46:27,AJN0607,PC-8303,Disconnect
{C1L9-R5UU85KO-8848AVGT},01/04/2010 14:47:17,MLL0598,PC-0189,Connect
{A0C7-E3QL98EP-7267UVPT},01/04/2010 14:47:18,AJF0370,PC-8651,Disconnect
{A5W1-F4PE92LD-4395EABP},01/04/2010 14:48:10,TSR0676,PC-9227,Connect
{K2E2-M6DF47BK-3758CTKN},01/04/2010 14:50:02,HCM0267,PC-7651,Disconnect
{O6W5-L5RM07LY-9536LJKX},01/04/2010 14:50:46,CTA0020,PC-3118,Disconnect
{O8L6-U8TX29PP-0463HAVK},01/04/2010 14:51:00,JJM0203,PC-0148,Disconnect
{F1B6-K1SQ13EX-4225BEXR},01/04/2010 14:51:48,CCL0068,PC-7699,Connect
{T6I6-P6KM06GL-9550WJWK},01/04/2010 14:51:52,NDM0417,PC-9134,Connect
{B1V6-K1VO47OF-4659OPWH},01/04/2010 14:52:08,CLB0774,PC-7029,Connect
{H3L0-X3VX53YY-5627OIWD},01/04/2010 14:52:25,AIB0948,PC-8245,Disconnect
{O6N6-E4ST12GF-9826RNMQ},01/04/2010 14:53:03,JJH0613,PC-9171,Connect
{O5R6-H7VH95KH-7319ZJCP},01/04/2010 14:53:12,MOH0273,PC-6699,Connect
{W6M6-A8GG87VG-8255ZPHE},01/04/2010 14:53:34,KWE0082,PC-1933,Disconnect
{Y6E3-L3GW40EE-0453HPMX},01/04/2010 14:53:34,MTB0620,PC-9348,Connect
{L1E6-E6ET43EU-8285RDKM},01/04/2010 14:54:20,AKR0057,PC-2879,Disconnect
{O3T0-V5OI78MT-5226BUOF},01/04/2010 14:54:44,SAA0999,PC-4559,Connect
{X4E6-F8HX04DZ-2269UKCM},01/04/2010 14:55:34,VTT0385,PC-5027,Connect
{G2B3-V6WG59LB-1243ZTDH},01/04/2010 14:55:48,HWW0436,PC-8391,Disconnect
{P3K4-C8RO40YO-2413LQRU},01/04/2010 14:55:51,CLB0774,PC-7029,Disconnect
{U7Q1-V5DW40UI-2427VOXB},01/04/2010 14:56:48,HCM0267,PC-7651,Connect
{X8L2-W5CM80WM-1433ALFT},01/04/2010 14:57:14,WIQ0567,PC-6113,Connect
{E5L4-H0YI87UB-1482NWIE},01/04/2010 14:57:37,CGB0637,PC-8508,Disconnect
{B0E9-G3OT16NY-4508ZAGI},01/04/2010 14:57:58,NWT0098,PC-4667,Disconnect
{K7W1-K7RT07TQ-1954SDKG},01/04/2010 14:58:00,CTA0020,PC-3118,Connect
{H7A2-M3DI35EH-0212AVGR},01/04/2010 14:58:24,IKR0401,PC-6741,Connect
{X2N6-T9LC18CV-3661COVV},01/04/2010 14:58:25,JNJ0556,PC-0576,Disconnect
{D3K7-O9DN71HG-5840HCBJ},01/04/2010 14:59:07,LRR0148,PC-4275,Disconnect
{U6C0-G5RE68XH-4909XCXI},01/04/2010 14:59:49,IKR0401,PC-6741,Disconnect
{M9S9-G0ZU84BZ-7494DXCD},01/04/2010 15:00:34,HPH0075,PC-2417,Disconnect
{E3A3-J5YW66QO-9361GGVQ},01/04/2010 15:00:38,SAA0999,PC-4559,Disconnect
{T1A7-U5WH38KY-5828VYUE},01/04/2010 15:01:19,VTT0385,PC-5027,Disconnect
{T6O7-E4AM38BY-5755UNXL},01/04/2010 15:02:15,CCL0068,PC-7699,Disconnect
{D3Y4-Y4JI05CD-0467KNAS},01/04/2010 15:02:22,HDH0928,PC-0252,Connect
{G4T8-H4CI97AU-1766UEPQ},01/04/2010 15:02:25,MDM0625,PC-4984,Connect
{M6Z6-J1QO36KW-9063TYNI},01/04/2010 15:02:57,IKR0401,PC-6741,Connect
{X2K1-C0XS84GO-0847JTZR},01/04/2010 15:03:17,SMY0792,PC-5923,Connect
{Q3K7-J3VB45QB-0361YSEB},01/04/2010 15:03:39,RHO0732,PC-6232,Connect
{Y9C2-G2SO57PE-6428ZHWJ},01/04/2010 15:03:53,DRR0162,PC-5168,Connect
{S5J9-K5CA25ZW-9309VGDN},01/04/2010 15:04:07,TSR0676,PC-9227,Disconnect
{J0F7-Q5DF48LO-0831MTWH},01/04/2010 15:04:14,FFC0891,PC-5843,Connect
{Q9X1-K7YR62ZB-3694CDMO},01/04/2010 15:04:40,IBS0836,PC-6382,Disconnect
{M3J5-S4GF18EM-5688PWCK},01/04/2010 15:05:01,FSC0601,PC-9066,Connect
{C3Z3-L8GW30KD-3634OYYJ},01/04/2010 15:05:04,HCM0267,PC-7651,Disconnect
{B8Y0-W5RV50GV-8655VLRY},01/04/2010 15:05:25,MDM0625,PC-4984,Disconnect
{T8K0-E0NQ19FD-8484MOKF},01/04/2010 15:05:33,BRM0995,PC-0768,Disconnect
{L3U7-Z3VV29EN-0814BWLE},01/04/2010 15:05:47,BQS0525,PC-0269,Connect
{T7H7-P0DT79EH-7281KVQX},01/04/2010 15:06:08,HDH0928,PC-0252,Disconnect
{O0O4-Y2ZC48VE-2758XXJE},01/04/2010 15:06:21,FFC0891,PC-5843,Disconnect
{W1Z8-F5LF95VC-3722RRJU},01/04/2010 15:06:39,DRR0162,PC-5168,Disconnect
{T0N1-O9ML75FT-6864LNGV},01/04/2010 15:06:46,BRS0734,PC-4785,Disconnect
{O2G6-Y2IT46LZ-7556BMKR},01/04/2010 15:07:24,JDF0593,PC-6301,Disconnect
{Q2P7-O5HR92WE-4095KVHO},01/04/2010 15:08:06,XWD0923,PC-1637,Connect
{H1U6-R1BI29ZW-9391KEWO},01/04/2010 15:08:51,AJF0370,PC-8651,Connect
{O7L9-J9TL85FB-7116CFHM},01/04/2010 15:09:21,FEB0306,PC-7757,Disconnect
{V7L1-E2WJ69OZ-7427MLUZ},01/04/2010 15:09:54,JDF0593,PC-6301,Connect
{E6U5-X8OF67TF-5355JVFK},01/04/2010 15:09:56,FSC0601,PC-9066,Disconnect
{X9X0-B3SV37OF-1347PPJJ},01/04/2010 15:10:04,LJT0817,PC-3120,Disconnect
{C5J8-I1OJ38FY-1668OTKD},01/04/2010 15:10:24,HCM0267,PC-7651,Connect
{G9X8-B9VV05IC-2405LKMR},01/04/2010 15:10:50,JDB0169,PC-7502,Disconnect
{K2M5-N1UB67ZG-3355ISZZ},01/04/2010 15:11:00,HRL0540,PC-1117,Connect
{L8E0-K2HN23RU-3270CVVD},01/04/2010 15:11:23,JDF0593,PC-6301,Disconnect
{A0E2-K2WR55QC-7133QNKT},01/04/2010 15:12:04,AVM0947,PC-0285,Disconnect
{C1Z8-K3ID30ZC-5065MMGN},01/04/2010 15:12:05,BQS0525,PC-0269,Disconnect
{B5J2-O2IO34RE-0250PMCZ},01/04/2010 15:12:08,HCM0267,PC-7651,Disconnect
{S5N4-N1FR34HG-3469LNNQ},01/04/2010 15:13:01,KKW0879,PC-2531,Connect
{P3G3-K4KX91RH-9482RWTS},01/04/2010 15:13:34,HPH0075,PC-2417,Connect
{W5J1-S3WD32KE-1606HYYM},01/04/2010 15:13:40,CTA0020,PC-3118,Disconnect
{S9L5-Q9RZ42IH-6254XBFX},01/04/2010 15:13:59,MTB0620,PC-9348,Disconnect
{J5V6-U3EL05DO-6097XSJA},01/04/2010 15:14:32,NDM0417,PC-9134,Disconnect
{U8K7-P9MK72OU-8601EMQJ},01/04/2010 15:15:20,LBH0942,PC-3640,Connect
{S3I8-V6EA99BU-6165RVMM},01/04/2010 15:15:29,HCM0267,PC-7651,Connect
{M8L0-N6XM56MF-0017YWUA},01/04/2010 15:15:47,DIB0081,PC-9524,Connect
{B1F9-E9QV55MS-6301TXQT},01/04/2010 15:16:21,HCM0267,PC-7651,Disconnect
{T5X4-M6LQ94LD-7031UULI},01/04/2010 15:16:36,SMY0792,PC-5923,Disconnect
{Z1R7-Q2GE84QC-1846SXHH},01/04/2010 15:16:55,IKR0401,PC-6741,Disconnect
{L5D5-M4EF04DW-4566WXGG},01/04/2010 15:17:07,HCM0267,PC-7651,Connect
{L8G5-R1UW47AR-8148GKHQ},01/04/2010 15:17:14,UAD0771,PC-2499,Disconnect
{M5O7-E2AX54UQ-7730QYFU},01/04/2010 15:17:34,OBH0499,PC-7989,Connect
{M3Z7-J6NB29HK-6376OQFK},01/04/2010 15:17:42,HSB0196,PC-8001,Connect
{O5D7-U0BU45VL-2743GIEP},01/04/2010 15:18:35,HCM0267,PC-7651,Disconnect
{G6Z3-I6JJ36RX-7881NRRO},01/04/2010 15:19:08,MTB0620,PC-9348,Connect
{E0L5-R6XB92HW-2004SPWN},01/04/2010 15:19:39,MTT0901,PC-2775,Connect
{D6E3-H8DN99YE-5157EMXD},01/04/2010 15:19:53,HCM0267,PC-7651,Connect
{U8E9-Z6NZ50RO-6983RNWF},01/04/2010 15:21:16,HSB0196,PC-8001,Disconnect
{S7Q4-B8WN32VV-0215RXOR},01/04/2010 15:21:25,HCM0267,PC-7651,Disconnect
{G9U1-J8WM21QG-3433IXEH},01/04/2010 15:21:29,HRL0540,PC-1117,Disconnect
{X9T4-B6ND41FT-3645XMID},01/04/2010 15:22:14,QRM0739,PC-7343,Connect
{X4M9-R7QB60FE-8545EYVF},01/04/2010 15:24:18,BJP0134,PC-0898,Disconnect
{U7C2-I8HQ25AX-2893GHXF},01/04/2010 15:24:20,HCM0267,PC-7651,Connect
{R2S5-X7PM90PE-0435GTGI},01/04/2010 15:24:52,HCM0267,PC-7651,Disconnect
{M5J2-E9CR22AO-6482VDYX},01/04/2010 15:25:22,QRM0739,PC-7343,Disconnect
{O6F3-G9IL79IA-1312EKWQ},01/04/2010 15:25:55,AJF0370,PC-8651,Disconnect
{B4K8-N7WH91BL-7799XTDS},01/04/2010 15:26:01,RNP0211,PC-1736,Disconnect
{P2Y0-Y4AV81OB-8579IBLF},01/04/2010 15:26:02,MLL0598,PC-0189,Disconnect
{Z5N6-C1OV91CB-2094UCBM},01/04/2010 15:26:24,BRM0995,PC-0768,Connect
{E8Z9-T6LG20XU-2060XHEO},01/04/2010 15:26:34,JJH0613,PC-9171,Disconnect
{K9Y6-G5IR85LI-7130AJZA},01/04/2010 15:26:39,KCO0122,PC-9174,Disconnect
{X4L6-J3YG51OF-2942FYXY},01/04/2010 15:26:42,KRL0501,PC-7206,Connect
{E9X3-U2NM92IH-1067XWTU},01/04/2010 15:27:45,AJF0370,PC-8651,Connect
{A0I5-X1RC49BZ-2271FBMB},01/04/2010 15:27:47,LCB0664,PC-3196,Connect
{Q5X0-Z8VP84TJ-0678QEYC},01/04/2010 15:28:01,LBH0942,PC-3640,Disconnect
{L2S1-A8ZQ64AJ-9731SXMO},01/04/2010 15:28:06,PSF0133,PC-4925,Disconnect
{K6T0-S6JW79SW-7115VHGD},01/04/2010 15:28:33,HVF0067,PC-9939,Connect
{L1C9-E2BE71ZP-3527VECB},01/04/2010 15:28:47,OBH0499,PC-7989,Disconnect
{A0Z3-F0NS40VK-3583ZAQV},01/04/2010 15:29:22,MKW0441,PC-1795,Connect
{J7I4-N4BE83NI-1548IUDO},01/04/2010 15:29:27,MTB0620,PC-9348,Disconnect
{N1I1-D3DS74BK-6350EVEA},01/04/2010 15:29:29,CLB0774,PC-7029,Connect
{B0K3-D8WC32SS-8990XTPA},01/04/2010 15:29:29,JDB0169,PC-7502,Connect
{W5R8-Y2CY06RU-8314LWNR},01/04/2010 15:29:49,VCC0396,PC-4582,Connect
{X1X9-O1TX09EH-8624PWIA},01/04/2010 15:30:05,LCB0664,PC-3196,Disconnect
{B2V0-E4LQ74TZ-0702OXNA},01/04/2010 15:30:43,ATE0869,PC-1313,Disconnect
{Z8Z5-D4MJ57QE-6558TQPM},01/04/2010 15:31:40,THR0873,PC-4804,Connect
{N0Q3-Z1CC62CN-9919CLNU},01/04/2010 15:31:43,DBB0384,PC-4243,Disconnect
{L5X3-E6BQ49HL-2875URHU},01/04/2010 15:31:45,RHO0732,PC-6232,Disconnect
{I2S5-H2LE49TH-0970CBVL},01/04/2010 15:32:28,MOH0273,PC-6699,Disconnect
{N3Q9-M6XI21WL-3067OUJB},01/04/2010 15:33:27,BJP0134,PC-0898,Connect
{U1Z6-S8PR69EP-7575MWHL},01/04/2010 15:33:34,DBB0384,PC-4243,Connect
{W4K5-V3KT93AS-3204CHHS},01/04/2010 15:33:35,KKW0879,PC-2531,Disconnect
{U6L0-C4YE74ZV-6390HGRA},01/04/2010 15:33:53,MTB0620,PC-9348,Connect
{L6V6-F9ZV53AL-7319MSZC},01/04/2010 15:34:39,JDF0593,PC-6301,Connect
{Z6J6-H5QD11XO-8061QHME},01/04/2010 15:34:50,HPH0075,PC-2417,Disconnect
{V6A5-R3QR70QS-9608OSCD},01/04/2010 15:35:01,CFM0767,PC-4259,Disconnect
{H1S9-N0ZQ34BL-2924KMST},01/04/2010 15:35:45,AIB0948,PC-8245,Connect
{N8J0-X7CR81GX-5939IMCH},01/04/2010 15:36:25,OBH0499,PC-7989,Connect
{K7S0-J4YC89HE-8245YDAU},01/04/2010 15:37:08,RMW0542,PC-7543,Connect
{W7F3-T4OW62ZO-5451XMKB},01/04/2010 15:37:56,WIF0691,PC-6390,Disconnect
{C8J8-S5IX83QI-6407FMQN},01/04/2010 15:39:08,DBB0384,PC-4243,Disconnect
{M0N1-L1UW40QO-7486RDAQ},01/04/2010 15:39:31,DIB0081,PC-9524,Disconnect
{Q5P4-G4YX56DO-6824HQXI},01/04/2010 15:39:43,JDB0169,PC-7502,Disconnect
{S3G1-L7BP28NU-8001AGLK},01/04/2010 15:39:57,LCB0664,PC-3196,Connect
{F4C1-J0YP95GK-5511VYBQ},01/04/2010 15:40:26,WIF0691,PC-6390,Connect
{X3R0-A2OM34OP-0767GZGL},01/04/2010 15:40:56,BJP0134,PC-0898,Disconnect
{J3W4-W0AX15IU-5730RQAD},01/04/2010 15:41:36,THR0873,PC-4804,Disconnect
{F7L2-I8AW51TQ-2453JCRO},01/04/2010 15:41:41,LCB0664,PC-3196,Disconnect
{N1M1-M3VS74LR-1712EFHD},01/04/2010 15:41:50,XHW0498,PC-9840,Connect
{E4M8-N3QM67TN-3321UHYU},01/04/2010 15:42:35,AIB0948,PC-8245,Disconnect
{N4B9-V4FU77OR-8446ASYP},01/04/2010 15:43:46,ESR0693,PC-8863,Connect
{W6A9-U0GJ66SJ-7172IJWX},01/04/2010 15:44:27,JDF0593,PC-6301,Disconnect
{K9K6-G3AS60LY-6377TOVB},01/04/2010 15:44:38,WBC0192,PC-6349,Connect
{V0M7-T7FH91EF-8580PIBC},01/04/2010 15:45:03,EDB0714,PC-6103,Connect
{H3E2-G7TQ82XN-7204LTYB},01/04/2010 15:45:03,LBH0942,PC-3640,Connect
{M2F6-I0PK59MR-0059OGGY},01/04/2010 15:45:33,CIM0271,PC-3291,Connect
{X7Q0-Z4AQ99EN-8501KZZV},01/04/2010 15:46:39,MTB0620,PC-9348,Disconnect
{D8A0-W7YE83FT-2606MWAS},01/04/2010 15:47:05,BMG0917,PC-6688,Disconnect
{V6Y1-D3RF56GN-3151KQPX},01/04/2010 15:47:29,LCB0664,PC-3196,Connect
{Y0Y0-M0SO62XV-5140VWLD},01/04/2010 15:47:33,ESR0693,PC-8863,Disconnect
{U6P4-M8OL49MZ-6768PWPS},01/04/2010 15:48:01,QRM0739,PC-7343,Connect
{E2S6-O4EU25MP-8223HIQF},01/04/2010 15:48:54,PDH0716,PC-0379,Connect
{L5O5-X4LC50HU-1147AGZS},01/04/2010 15:49:23,VCC0396,PC-4582,Disconnect
{U4Q4-D8EP64FN-1824SUIF},01/04/2010 15:49:54,XHW0498,PC-9840,Disconnect
{U4K1-K2ZX59ZR-3163BKSX},01/04/2010 15:49:59,BJP0134,PC-0898,Connect
{Z6R6-E3GT16GA-3399MKZK},01/04/2010 15:49:59,SMY0792,PC-5923,Connect
{B9V8-X4AT94PS-0307PMJY},01/04/2010 15:50:16,EDB0714,PC-6103,Disconnect
{H9Z7-P5PM53TF-5405PIYY},01/04/2010 15:50:49,QRM0739,PC-7343,Disconnect
{Q8S9-C9GN79KJ-2208LRPO},01/04/2010 15:52:01,BQS0525,PC-0269,Connect
{Y1R1-P2PJ42AD-8496AZIL},01/04/2010 15:52:48,AVM0947,PC-0285,Connect
{Q7J5-P4ZQ86FO-6399PQMH},01/04/2010 15:53:01,BJP0134,PC-0898,Disconnect
{N7X7-B2QN91XS-2291WLHN},01/04/2010 15:53:59,MKW0441,PC-1795,Disconnect
{S1G1-E6JZ27LZ-2847LSDG},01/04/2010 15:54:04,LBH0942,PC-3640,Disconnect
{D7B8-M7LQ49WI-4581AYBD},01/04/2010 15:54:06,AJN0607,PC-8303,Connect
{D5M7-H2ER17BS-9400YXJK},01/04/2010 15:54:13,BMT0528,PC-0202,Connect
{Z3P6-U9QM48OE-3245WWBF},01/04/2010 15:55:17,CLB0774,PC-7029,Disconnect
{M5N1-J4OE63JJ-8501XUFC},01/04/2010 15:55:51,ZKS0899,PC-8517,Connect
{R4Q1-W6JI10CU-7219FJRQ},01/04/2010 15:56:52,MDM0625,PC-4984,Connect
{T1C2-L5ZB14OJ-8685TZSV},01/04/2010 15:57:01,PMC0328,PC-7219,Connect
{Z0S4-E6JZ71SG-8599BYPA},01/04/2010 15:58:11,BQS0525,PC-0269,Disconnect
{H1T6-K9VY13XY-4154RHZJ},01/04/2010 15:58:50,RSC0089,PC-9929,Connect
{D3F9-Q1UP45TI-1448RWSJ},01/04/2010 15:59:02,THR0873,PC-4804,Connect
{E6Q4-N3QO18JR-8160PHFJ},01/04/2010 15:59:51,CLB0774,PC-7029,Connect
{Q9Q9-W8OY91JH-4007DBMW},01/04/2010 16:00:04,LCB0664,PC-3196,Disconnect
{Z5G5-D0XZ05WJ-9958WUTL},01/04/2010 16:00:42,RSC0089,PC-9929,Disconnect
{T7F2-H0TB13HX-2062UAIC},01/04/2010 16:02:37,HAH0760,PC-1038,Connect
{F2F0-K1QC53FS-7451NWMW},01/04/2010 16:02:39,PDH0716,PC-0379,Disconnect
{W2Z6-N6OZ12LU-5830TQPT},01/04/2010 16:03:08,MLL0598,PC-0189,Connect
{K4Y9-P1ZX42JG-7037OZRZ},01/04/2010 16:03:27,DBB0384,PC-4243,Connect
{I6T0-P1OQ87WW-4704PYMM},01/04/2010 16:03:58,DBB0384,PC-4243,Disconnect
{N4I0-L6GM75EQ-0969ZFXZ},01/04/2010 16:04:09,AKR0057,PC-2879,Connect
{M8W4-T5OQ84IJ-3585TGTB},01/04/2010 16:04:37,HCL0651,PC-8314,Connect
{R7L0-R3ZI17OU-8572BAJU},01/04/2010 16:04:45,BMT0528,PC-0202,Disconnect
{A6K1-K0XV20QC-3495UXPZ},01/04/2010 16:04:45,MTT0901,PC-2775,Disconnect
{V7E3-N8MV25XR-8176JDVA},01/04/2010 16:05:11,WIF0691,PC-6390,Disconnect
{Z0W7-D7ZG19ZH-3252QZMR},01/04/2010 16:06:40,AVM0947,PC-0285,Disconnect
{I8C4-F9MO34JU-9787SWXC},01/04/2010 16:07:19,IIW0249,PC-0843,Connect
{B3W1-H3OB30KM-2003LXHA},01/04/2010 16:07:22,BRM0995,PC-0768,Disconnect
{G7N4-H7QF57PM-0793XDJN},01/04/2010 16:08:07,XWD0923,PC-1637,Disconnect
{Q2L4-F7IH04WY-9473FTFJ},01/04/2010 16:09:28,JBD0616,PC-1479,Connect
{X4K2-T5EP02YM-0060NAQQ},01/04/2010 16:10:18,WIQ0567,PC-6113,Disconnect
{P3M5-Q7VY50II-9966TOJJ},01/04/2010 16:10:40,JMK0099,PC-2363,Connect
{C8H7-V9NA71BU-1492ENVZ},01/04/2010 16:11:39,AJF0370,PC-8651,Disconnect
{A5L8-F5NI91QF-6519WENH},01/04/2010 16:11:55,RLG0856,PC-1998,Connect
{K1U1-N6RM03VA-4977IJDM},01/04/2010 16:12:01,SMY0792,PC-5923,Disconnect
{J0W6-R2VG64CQ-9319YOUQ},01/04/2010 16:12:26,BAJ0654,PC-9268,Connect
{W1C2-Y1YM80OR-2315CVHH},01/04/2010 16:13:07,HRL0540,PC-1117,Connect
{U8H2-A4BW42QD-1428NKXU},01/04/2010 16:13:43,KKW0879,PC-2531,Connect
{M0J7-A9GQ98SN-9211YLMI},01/04/2010 16:14:20,AJN0607,PC-8303,Disconnect
{I0C6-W0SA15WU-9134RJMT},01/04/2010 16:14:57,JMK0099,PC-2363,Disconnect
{Q3I2-V1QI86LV-9938WCUF},01/04/2010 16:15:49,CCL0068,PC-7699,Connect
{C1E3-B4SB18PC-3889QUAZ},01/04/2010 16:16:23,HPH0075,PC-2417,Connect
{G1O4-B9CX15ID-0561ASAZ},01/04/2010 16:17:05,PMC0328,PC-7219,Disconnect
{R8P9-P8GE99HL-8878CDVA},01/04/2010 16:17:15,ZKS0899,PC-8517,Disconnect
{H9I7-B3BN29PL-2021TSNT},01/04/2010 16:17:41,AHM0410,PC-3686,Connect
{K7Q0-V0XK30UR-1934MLOX},01/04/2010 16:17:41,BQS0525,PC-0269,Connect
{C0Q6-G6UN03OU-0566VKEI},01/04/2010 16:17:55,KWE0082,PC-1933,Connect
{Q9A6-K2FX42XT-2311RIAD},01/04/2010 16:17:59,MLL0598,PC-0189,Disconnect
{D3Q8-J4TZ14IR-5951FKHN},01/04/2010 16:20:29,SBH0537,PC-2139,Connect
{X1C9-Y9DP98PT-4119CJNY},01/04/2010 16:20:56,CLB0774,PC-7029,Disconnect
{I1B5-R6YC12UG-1872QNCH},01/04/2010 16:20:58,SMY0792,PC-5923,Connect
{R8R5-U7GJ34SO-1003FPBA},01/04/2010 16:21:14,IIW0249,PC-0843,Disconnect
{N9P0-B3BH22BR-0953WORS},01/04/2010 16:21:51,IIW0249,PC-0843,Connect
{I9K3-W2LL30MW-9426JNPX},01/04/2010 16:22:23,THR0873,PC-4804,Disconnect
{U0E0-Q9HS46PH-7594RJIO},01/04/2010 16:23:15,CIM0271,PC-3291,Disconnect
{O6C6-S8ZQ59LX-1046CZWM},01/04/2010 16:23:23,WIF0691,PC-6390,Connect
{J8X7-Z9PH87FG-7230DHJD},01/04/2010 16:24:00,AKR0057,PC-2879,Disconnect
{R1N1-T8XT45TO-6111GEVZ},01/04/2010 16:25:08,MDM0625,PC-4984,Disconnect
{I9O1-G1XI66GN-9744SMIG},01/04/2010 16:26:11,CCL0068,PC-7699,Disconnect
{S5A0-F4CZ02MZ-2370MLNQ},01/04/2010 16:27:13,RSC0089,PC-9929,Connect
{U8T1-M5IH27TC-2245AZBI},01/04/2010 16:27:17,KRL0501,PC-7206,Disconnect
{N0O9-H0TJ00DL-9878SSZL},01/04/2010 16:27:52,KWE0082,PC-1933,Disconnect
{A9W5-Q6QV82MO-9258DIRQ},01/04/2010 16:27:52,MVB0515,PC-3476,Connect
{H5J2-N6TB56PV-3392ZEBX},01/04/2010 16:27:58,RLG0856,PC-1998,Disconnect
{Y5G1-O2SL30RE-2656JMUS},01/04/2010 16:28:09,LOM0086,PC-9087,Connect
{U2B5-V6CV43DK-7211LIUZ},01/04/2010 16:29:29,IIW0249,PC-0843,Disconnect
{J6R5-H1ZW92GY-8430PSTF},01/04/2010 16:30:17,HRL0540,PC-1117,Disconnect
{R7C8-C7CA54GM-7911QQTW},01/04/2010 16:32:24,HCL0651,PC-8314,Disconnect
{I2T8-U7ND87CA-9869JQCD},01/04/2010 16:33:13,HRL0540,PC-1117,Connect
{W5Z5-U1XB09XD-0111HWLN},01/04/2010 16:33:36,HAH0760,PC-1038,Disconnect
{J5L2-Y7MC28BT-2985XJED},01/04/2010 16:34:00,CTA0020,PC-3118,Connect
{C9C5-F6YK86ZT-9738XJXF},01/04/2010 16:34:16,OBH0499,PC-7989,Disconnect
{L5U8-M4FU48AU-4031CCRD},01/04/2010 16:34:17,SMY0792,PC-5923,Disconnect
{J7Z2-I3TJ29YR-4162MZGP},01/04/2010 16:36:29,JBD0616,PC-1479,Disconnect
{B7Y2-V2SV73YQ-3171YWTS},01/04/2010 16:36:57,BQS0525,PC-0269,Disconnect
{D0C9-N1JP55PY-7027PKSO},01/04/2010 16:37:56,SAA0999,PC-4559,Connect
{C0J5-N7SE55NU-1157EGWT},01/04/2010 16:38:42,DFH0188,PC-0205,Connect
{B2M1-R0TC22LS-4245FCVG},01/04/2010 16:39:36,HVF0067,PC-9939,Disconnect
{F6L2-T0VK03KP-3544LNUU},01/04/2010 16:40:02,BMG0917,PC-6688,Connect
{I0A8-S5DN25WD-8533NQIZ},01/04/2010 16:41:29,LOM0086,PC-9087,Disconnect
{W6A9-G7LI23UZ-7048DYRI},01/04/2010 16:41:37,IIW0249,PC-0843,Connect
{U2Y3-K4PM56OW-6157VOFF},01/04/2010 16:41:42,RSC0089,PC-9929,Disconnect
{R9W1-Q6SM71TF-2693RFPI},01/04/2010 16:44:32,IKP0472,PC-3842,Connect
